Eg,Eic,eff
1.01,0.21,48.57903727
1.01,0.22,48.96547401
1.01,0.23,49.35182486
1.01,0.24,49.73799019
1.01,0.25,50.12385116
1.01,0.26,50.50924972
1.01,0.27,50.89392985
1.01,0.28,51.2772952
1.01,0.29,51.65602498
1.01,0.3,51.98258902
1.01,0.31,52.36141205
1.01,0.32,52.68792925
1.01,0.33,52.43041598
1.01,0.34,51.81978189
1.01,0.35,51.173924
1.01,0.36,50.51553169
1.01,0.37,49.84965675
1.01,0.38,49.17827645
1.01,0.39,48.50242531
1.01,0.4,47.82274881
1.01,0.41,47.13968887
1.01,0.42,46.45354664
1.01,0.43,45.76449436
1.01,0.44,45.07263885
1.01,0.45,44.37829456
1.01,0.46,43.68224966
1.01,0.47,42.99243011
1.01,0.48,42.30428771
1.01,0.49,41.61294325
1.01,0.5,40.91853592
1.01,0.51,40.91926248
1.01,0.52,41.61817737
1.01,0.53,42.31664562
1.01,0.54,43.01441937
1.01,0.55,43.71120443
1.01,0.56,44.4066007
1.01,0.57,45.09948934
1.01,0.58,45.76841231
1.01,0.59,46.46046049
1.01,0.6,47.15030471
1.01,0.61,47.83761132
1.01,0.62,48.52201744
1.01,0.63,49.20310207
1.01,0.64,49.88031317
1.01,0.65,50.55273108
1.01,0.66,51.21805634
1.01,0.67,51.86496458
1.01,0.68,52.36722635
1.01,0.69,52.361035
1.01,0.7,52.10806395
1.01,0.71,51.79092271
1.01,0.72,51.4486075
1.01,0.73,51.0933739
1.01,0.74,50.7304204
1.01,0.75,50.36239556
1.01,0.76,49.99082438
1.01,0.77,49.61666237
1.01,0.78,49.24053981
1.01,0.79,48.86286182
1.01,0.8,48.48376435
1.01,0.81,48.10232136
1.01,0.82,47.72295239
1.01,0.83,47.34418648
1.01,0.84,46.96490912
1.01,0.85,46.58534015
1.01,0.86,46.20566475
1.01,0.87,45.82603985
1.01,0.88,45.44660344
1.01,0.89,45.0674809
1.01,0.9,44.6887835
1.01,0.91,44.31061581
1.01,0.92,43.93307411
1.01,0.93,43.55624493
1.01,0.94,43.18020805
1.01,0.95,42.80502527
1.01,0.96,42.43073909
1.01,0.97,42.05735326
1.01,0.98,41.68480985
1.01,0.99,41.31295077
1.01,1,40.94144841
1.02,0.01,40.9718403
1.02,0.02,41.34843929
1.02,0.03,41.72622318
1.02,0.04,42.10515696
1.02,0.05,42.4851999
1.02,0.06,42.86630737
1.02,0.07,43.24843178
1.02,0.08,43.63152332
1.02,0.09,44.01553026
1.02,0.1,44.40039916
1.02,0.11,44.78607504
1.02,0.12,45.17250133
1.02,0.13,45.55961992
1.02,0.14,45.94737107
1.02,0.15,46.33569339
1.02,0.16,46.72452371
1.02,0.17,47.11379695
1.02,0.18,47.50344593
1.02,0.19,47.89340108
1.02,0.2,48.28359008
1.02,0.21,48.67393719
1.02,0.22,49.06436224
1.02,0.23,49.45477886
1.02,0.24,49.84509121
1.02,0.25,50.23518728
1.02,0.26,50.62492367
1.02,0.27,51.01408407
1.02,0.28,51.40222988
1.02,0.29,51.78773298
1.02,0.3,52.11392494
1.02,0.31,52.50056097
1.02,0.32,52.86534079
1.02,0.33,52.9049008
1.02,0.34,52.33268791
1.02,0.35,51.68646937
1.02,0.36,51.0228588
1.02,0.37,50.35023831
1.02,0.38,49.67139716
1.02,0.39,48.98766188
1.02,0.4,48.29981303
1.02,0.41,47.60837092
1.02,0.42,46.91369623
1.02,0.43,46.21601851
1.02,0.44,45.51545793
1.02,0.45,44.81218477
1.02,0.46,44.10676681
1.02,0.47,43.40104895
1.02,0.48,42.7053571
1.02,0.49,42.00566523
1.02,0.5,41.30295948
1.02,0.51,40.59645283
1.02,0.52,41.30562071
1.02,0.53,42.01444422
1.02,0.54,42.72269916
1.02,0.55,43.43011476
1.02,0.56,44.13635601
1.02,0.57,44.84084611
1.02,0.58,45.51824534
1.02,0.59,46.22138434
1.02,0.6,46.92247893
1.02,0.61,47.62119993
1.02,0.62,48.3172019
1.02,0.63,49.01009933
1.02,0.64,49.69942597
1.02,0.65,50.38451648
1.02,0.66,51.06409304
1.02,0.67,51.73414749
1.02,0.68,52.36666587
1.02,0.69,52.697224
1.02,0.7,52.5539562
1.02,0.71,52.26613202
1.02,0.72,51.93427286
1.02,0.73,51.58287536
1.02,0.74,51.22076526
1.02,0.75,50.8520017
1.02,0.76,50.47876393
1.02,0.77,50.10235306
1.02,0.78,49.72360453
1.02,0.79,49.34307362
1.02,0.8,48.96110063
1.02,0.81,48.57767939
1.02,0.82,48.19159489
1.02,0.83,47.80966613
1.02,0.84,47.42706737
1.02,0.85,47.04405752
1.02,0.86,46.66084735
1.02,0.87,46.27761368
1.02,0.88,45.8945101
1.02,0.89,45.51167064
1.02,0.9,45.1292169
1.02,0.91,44.74725825
1.02,0.92,44.36589832
1.02,0.93,43.9852303
1.02,0.94,43.60534086
1.02,0.95,43.2263076
1.02,0.96,42.84819168
1.02,0.97,42.47103346
1.02,0.98,42.09483482
1.02,0.99,41.71953681
1.02,1,41.34497568
1.02,1.01,40.97081816
1.03,0.01,40.99410138
1.03,0.02,41.3733199
1.03,0.03,41.75377968
1.03,0.04,42.13544662
1.03,0.05,42.51828091
1.03,0.06,42.90223873
1.03,0.07,43.28727336
1.03,0.08,43.67333579
1.03,0.09,44.06037509
1.03,0.1,44.4483387
1.03,0.11,44.83717243
1.03,0.12,45.22682056
1.03,0.13,45.61722582
1.03,0.14,46.00832936
1.03,0.15,46.40007066
1.03,0.16,46.79238745
1.03,0.17,47.18521558
1.03,0.18,47.57848887
1.03,0.19,47.97213881
1.03,0.2,48.36609423
1.03,0.21,48.76028074
1.03,0.22,49.15461984
1.03,0.23,49.54902739
1.03,0.24,49.94341088
1.03,0.25,50.33766403
1.03,0.26,50.73165499
1.03,0.27,51.12519617
1.03,0.28,51.51794701
1.03,0.29,51.90892685
1.03,0.3,52.27397087
1.03,0.31,52.62857253
1.03,0.32,53.01061752
1.03,0.33,53.27641484
1.03,0.34,52.83938691
1.03,0.35,52.19858907
1.03,0.36,51.53105468
1.03,0.37,50.85220801
1.03,0.38,50.16618956
1.03,0.39,49.47475755
1.03,0.4,48.77887447
1.03,0.41,48.07915659
1.03,0.42,47.37602998
1.03,0.43,46.6697827
1.03,0.44,45.96057839
1.03,0.45,45.24852932
1.03,0.46,44.53397985
1.03,0.47,43.81774238
1.03,0.48,43.10814125
1.03,0.49,42.40045343
1.03,0.5,41.68937173
1.03,0.51,40.97504448
1.03,0.52,40.97581645
1.03,0.53,41.69493664
1.03,0.54,42.41360379
1.03,0.55,43.13156869
1.03,0.56,43.84853234
1.03,0.57,44.56408043
1.03,0.58,45.27699716
1.03,0.59,45.96457643
1.03,0.6,46.67684011
1.03,0.61,47.38689087
1.03,0.62,48.09439383
1.03,0.63,48.79898725
1.03,0.64,49.50025568
1.03,0.65,50.19766695
1.03,0.66,50.89037672
1.03,0.67,51.57646364
1.03,0.68,52.24802673
1.03,0.69,52.82924578
1.03,0.7,52.94589128
1.03,0.71,52.72248379
1.03,0.72,52.41055075
1.03,0.73,52.06665346
1.03,0.74,51.70715124
1.03,0.75,51.33862555
1.03,0.76,50.96431524
1.03,0.77,50.58603963
1.03,0.78,50.20491997
1.03,0.79,49.82169012
1.03,0.8,49.43683801
1.03,0.81,49.05063224
1.03,0.82,48.66284766
1.03,0.83,48.27374845
1.03,0.84,47.88795531
1.03,0.85,47.50160313
1.03,0.86,47.11493747
1.03,0.87,46.72816108
1.03,0.88,46.34144455
1.03,0.89,45.95493531
1.03,0.9,45.56876577
1.03,0.91,45.18305334
1.03,0.92,44.79790632
1.03,0.93,44.41342529
1.03,0.94,44.02970324
1.03,0.95,43.64682444
1.03,0.96,43.26486508
1.03,0.97,42.8838863
1.03,0.98,42.5039263
1.03,0.99,42.12498518
1.03,1,41.74700171
1.03,1.01,41.3698083
1.03,1.02,40.99306549
1.04,0.01,41.00931504
1.04,0.02,41.39108393
1.04,0.03,41.77415008
1.04,0.04,42.15848035
1.04,0.05,42.54403581
1.04,0.06,42.9307735
1.04,0.07,43.31864752
1.04,0.08,43.70760971
1.04,0.09,44.09760998
1.04,0.1,44.48859658
1.04,0.11,44.88051618
1.04,0.12,45.27331391
1.04,0.13,45.66693336
1.04,0.14,46.06131654
1.04,0.15,46.45640382
1.04,0.16,46.85213386
1.04,0.17,47.24844345
1.04,0.18,47.64526737
1.04,0.19,48.04253819
1.04,0.2,48.44018588
1.04,0.21,48.83813737
1.04,0.22,49.23631572
1.04,0.23,49.63463887
1.04,0.24,50.03301726
1.04,0.25,50.4313495
1.04,0.26,50.82951303
1.04,0.27,51.22734171
1.04,0.28,51.62455976
1.04,0.29,52.020506
1.04,0.3,52.41129814
1.04,0.31,52.746421
1.04,0.32,53.13886724
1.04,0.33,53.48998829
1.04,0.34,53.33020158
1.04,0.35,52.70907444
1.04,0.36,52.03977008
1.04,0.37,51.35542373
1.04,0.38,50.66258674
1.04,0.39,49.96368015
1.04,0.4,49.25992103
1.04,0.41,48.55204886
1.04,0.42,47.84056425
1.04,0.43,47.12581465
1.04,0.44,46.40801853
1.04,0.45,45.68729375
1.04,0.46,44.96382887
1.04,0.47,44.23822102
1.04,0.48,43.51227575
1.04,0.49,42.79721882
1.04,0.5,42.07790918
1.04,0.51,41.35540445
1.04,0.52,40.62886794
1.04,0.53,41.35823293
1.04,0.54,42.08724647
1.04,0.55,42.81568466
1.04,0.56,43.54327379
1.04,0.57,44.26967043
1.04,0.58,44.9942644
1.04,0.59,45.69014795
1.04,0.6,46.41349607
1.04,0.61,47.13479271
1.04,0.62,47.85370636
1.04,0.63,48.56989137
1.04,0.64,49.28296473
1.04,0.65,49.99246974
1.04,0.66,50.697775
1.04,0.67,51.39774135
1.04,0.68,52.08919813
1.04,0.69,52.75425561
1.04,0.7,53.20856731
1.04,0.71,53.14408667
1.04,0.72,52.87253941
1.04,0.73,52.54264118
1.04,0.74,52.18852156
1.04,0.75,51.82165408
1.04,0.76,51.44708981
1.04,0.77,51.06746141
1.04,0.78,50.68430743
1.04,0.79,50.29860127
1.04,0.8,49.91099058
1.04,0.81,49.52189981
1.04,0.82,49.13151075
1.04,0.83,48.73924519
1.04,0.84,48.34746651
1.04,0.85,47.95789123
1.04,0.86,47.5678647
1.04,0.87,47.17762142
1.04,0.88,46.78735418
1.04,0.89,46.39722945
1.04,0.9,46.00738942
1.04,0.91,45.61796296
1.04,0.92,45.22906482
1.04,0.93,44.8408016
1.04,0.94,44.45327166
1.04,0.95,44.06656681
1.04,0.96,43.68076987
1.04,0.97,43.29595575
1.04,0.98,42.91218472
1.04,0.99,42.5294931
1.04,1,42.14788044
1.04,1.01,41.76728082
1.04,1.02,41.38752437
1.04,1.03,41.00826463
1.05,0.01,41.01755774
1.05,0.02,41.40180777
1.05,0.03,41.78741071
1.05,0.04,42.17433435
1.05,0.05,42.56254067
1.05,0.06,42.95198757
1.05,0.07,43.34263001
1.05,0.08,43.73442064
1.05,0.09,44.12731024
1.05,0.1,44.5212479
1.05,0.11,44.91618112
1.05,0.12,45.31205591
1.05,0.13,45.70881672
1.05,0.14,46.10640644
1.05,0.15,46.50476636
1.05,0.16,46.90383603
1.05,0.17,47.3035532
1.05,0.18,47.70385366
1.05,0.19,48.10467099
1.05,0.2,48.50593631
1.05,0.21,48.90757784
1.05,0.22,49.30952014
1.05,0.23,49.71168306
1.05,0.24,50.11397974
1.05,0.25,50.51631299
1.05,0.26,50.91856787
1.05,0.27,51.32059469
1.05,0.28,51.72216258
1.05,0.29,52.12279076
1.05,0.3,52.5206316
1.05,0.31,52.85460972
1.05,0.32,53.25449144
1.05,0.33,53.6355917
1.05,0.34,53.77083265
1.05,0.35,53.21554088
1.05,0.36,52.54845283
1.05,0.37,51.85968138
1.05,0.38,51.16049541
1.05,0.39,50.45438355
1.05,0.4,49.74293165
1.05,0.41,49.02704241
1.05,0.42,48.3073066
1.05,0.43,47.58413539
1.05,0.44,46.85780485
1.05,0.45,46.12847148
1.05,0.46,45.3962541
1.05,0.47,44.66152683
1.05,0.48,43.92512553
1.05,0.49,43.19574187
1.05,0.5,42.46858627
1.05,0.51,41.73782582
1.05,0.52,41.00362276
1.05,0.53,41.00444308
1.05,0.54,41.74374173
1.05,0.55,42.48258076
1.05,0.56,43.22070962
1.05,0.57,43.95782405
1.05,0.58,44.69349324
1.05,0.59,45.42637552
1.05,0.6,46.13255887
1.05,0.61,46.86501621
1.05,0.62,47.59525261
1.05,0.63,48.32293185
1.05,0.64,49.04769296
1.05,0.65,49.76912507
1.05,0.66,50.4867122
1.05,0.67,51.19966899
1.05,0.68,51.90634469
1.05,0.69,52.60089964
1.05,0.7,53.23740418
1.05,0.71,53.49000875
1.05,0.72,53.31044221
1.05,0.73,53.00735525
1.05,0.74,52.66327567
1.05,0.75,52.30022272
1.05,0.76,51.92656728
1.05,0.77,51.54628039
1.05,0.78,51.16153655
1.05,0.79,50.77365012
1.05,0.8,50.38347334
1.05,0.81,49.99157799
1.05,0.82,49.59832452
1.05,0.83,49.20378034
1.05,0.84,48.80682496
1.05,0.85,48.41282233
1.05,0.86,48.01954754
1.05,0.87,47.62592626
1.05,0.88,47.23218183
1.05,0.89,46.83850095
1.05,0.9,46.44504213
1.05,0.91,46.05194564
1.05,0.92,45.65933566
1.05,0.93,45.26732506
1.05,0.94,44.87601868
1.05,0.95,44.4855125
1.05,0.96,44.09589595
1.05,0.97,43.70725328
1.05,0.98,43.31965595
1.05,0.99,42.93316338
1.05,1,42.54781139
1.05,1.01,42.16359573
1.05,1.02,41.78045047
1.05,1.03,41.39820075
1.05,1.04,41.01649282
1.06,0.01,41.01890642
1.06,0.02,41.40556834
1.06,0.03,41.79363841
1.06,0.04,42.1830854
1.06,0.05,42.57387217
1.06,0.06,42.96595751
1.06,0.07,43.35929723
1.06,0.08,43.75384483
1.06,0.09,44.14955194
1.06,0.1,44.54636849
1.06,0.11,44.94424286
1.06,0.12,45.34312192
1.06,0.13,45.74295099
1.06,0.14,46.14367387
1.06,0.15,46.54523273
1.06,0.16,46.94756806
1.06,0.17,47.35061857
1.06,0.18,47.75432103
1.06,0.19,48.15861008
1.06,0.2,48.56341795
1.06,0.21,48.96867411
1.06,0.22,49.37430458
1.06,0.23,49.78023102
1.06,0.24,50.186369
1.06,0.25,50.59262503
1.06,0.26,50.99889051
1.06,0.27,51.40502868
1.06,0.28,51.81084097
1.06,0.29,52.21595788
1.06,0.3,52.61928444
1.06,0.31,52.97964912
1.06,0.32,53.35925467
1.06,0.33,53.75545208
1.06,0.34,54.06818956
1.06,0.35,53.7124617
1.06,0.36,53.05617511
1.06,0.37,52.36467941
1.06,0.38,51.65978498
1.06,0.39,50.94680322
1.06,0.4,50.22787349
1.06,0.41,49.50412374
1.06,0.42,48.7762579
1.06,0.43,48.04475888
1.06,0.44,47.30996216
1.06,0.45,46.57207613
1.06,0.46,45.83121556
1.06,0.47,45.08759172
1.06,0.48,44.34183026
1.06,0.49,43.5956172
1.06,0.5,42.86129795
1.06,0.51,42.12244467
1.06,0.52,41.38019928
1.06,0.53,40.63425831
1.06,0.54,41.38320486
1.06,0.55,42.13237585
1.06,0.56,42.88096456
1.06,0.57,43.6286941
1.06,0.58,44.37521156
1.06,0.59,45.11986632
1.06,0.6,45.83414605
1.06,0.61,46.57767527
1.06,0.62,47.31914693
1.06,0.63,48.05822712
1.06,0.64,48.79456973
1.06,0.65,49.52779378
1.06,0.66,50.25745047
1.06,0.67,50.98293576
1.06,0.68,51.70321663
1.06,0.69,52.41569134
1.06,0.7,53.10815669
1.06,0.71,53.66112375
1.06,0.72,53.70161502
1.06,0.73,53.45436113
1.06,0.74,53.12884452
1.06,0.75,52.77306374
1.06,0.76,52.40202965
1.06,0.77,52.0220498
1.06,0.78,51.6363104
1.06,0.79,51.24663231
1.06,0.8,50.85414971
1.06,0.81,50.45961215
1.06,0.82,50.06352348
1.06,0.83,49.66617622
1.06,0.84,49.26747022
1.06,0.85,48.86627708
1.06,0.86,48.4698907
1.06,0.87,48.07299813
1.06,0.88,47.67586134
1.06,0.89,47.27869411
1.06,0.9,46.88167464
1.06,0.91,46.48495777
1.06,0.92,46.08867954
1.06,0.93,45.69296026
1.06,0.94,45.29791039
1.06,0.95,44.90363324
1.06,0.96,44.51022315
1.06,0.97,44.11776832
1.06,0.98,43.7263506
1.06,0.99,43.33604165
1.06,1,42.94689877
1.06,1.01,42.5589558
1.06,1.02,42.17220937
1.06,1.03,41.78658795
1.06,1.04,41.40191359
1.06,1.05,41.01782771
1.07,0.01,41.02580769
1.07,0.02,41.41099846
1.07,0.03,41.79763787
1.07,0.04,42.18569597
1.07,0.05,42.57810753
1.07,0.06,42.97276045
1.07,0.07,43.36872621
1.07,0.08,43.76595918
1.07,0.09,44.16441182
1.07,0.1,44.56403495
1.07,0.11,44.9647778
1.07,0.12,45.36658811
1.07,0.13,45.7694121
1.07,0.14,46.17319447
1.07,0.15,46.57787829
1.07,0.16,46.98340501
1.07,0.17,47.38971428
1.07,0.18,47.79674386
1.07,0.19,48.20442943
1.07,0.2,48.61270436
1.07,0.21,49.02149932
1.07,0.22,49.43074176
1.07,0.23,49.84035503
1.07,0.24,50.25025697
1.07,0.25,50.66035732
1.07,0.26,51.0705529
1.07,0.27,51.48071731
1.07,0.28,51.89067599
1.07,0.29,52.30013249
1.07,0.3,52.70835747
1.07,0.31,53.11086337
1.07,0.32,53.4540252
1.07,0.33,53.85982855
1.07,0.34,54.2323288
1.07,0.35,54.18358839
1.07,0.36,53.56123516
1.07,0.37,52.86995697
1.07,0.38,52.16027112
1.07,0.39,51.4408506
1.07,0.4,50.71470103
1.07,0.41,49.98327043
1.07,0.42,49.24741165
1.07,0.43,48.50769192
1.07,0.44,47.76450984
1.07,0.45,47.01812973
1.07,0.46,46.26870079
1.07,0.47,45.51635264
1.07,0.48,44.7614852
1.07,0.49,44.00495927
1.07,0.5,43.25579681
1.07,0.51,42.50926774
1.07,0.52,41.76396155
1.07,0.53,41.01733244
1.07,0.54,41.01819525
1.07,0.55,41.77018888
1.07,0.56,42.52416242
1.07,0.57,43.28241676
1.07,0.58,44.03964268
1.07,0.59,44.79539006
1.07,0.6,45.54815181
1.07,0.61,46.27288798
1.07,0.62,47.02550588
1.07,0.63,47.77589577
1.07,0.64,48.52371995
1.07,0.65,49.26861796
1.07,0.66,50.01018271
1.07,0.67,50.74791154
1.07,0.68,51.48106597
1.07,0.69,52.20819519
1.07,0.7,52.92477552
1.07,0.71,53.60171117
1.07,0.72,53.98688925
1.07,0.73,53.87023639
1.07,0.74,53.58077789
1.07,0.75,53.23822292
1.07,0.76,52.87245275
1.07,0.77,52.49416546
1.07,0.78,52.10824257
1.07,0.79,51.71728586
1.07,0.8,51.32283842
1.07,0.81,50.92588735
1.07,0.82,50.52709382
1.07,0.83,50.12689784
1.07,0.84,49.72551473
1.07,0.85,49.32258269
1.07,0.86,48.91878103
1.07,0.87,48.51874632
1.07,0.88,48.11831837
1.07,0.89,47.71774542
1.07,0.9,47.31723257
1.07,0.91,46.91695168
1.07,0.92,46.51705244
1.07,0.93,46.1176664
1.07,0.94,45.71891173
1.07,0.95,45.3208971
1.07,0.96,44.92372239
1.07,0.97,44.52748087
1.07,0.98,44.13226015
1.07,0.99,43.73813918
1.07,1,43.34519002
1.07,1.01,42.95346742
1.07,1.02,42.56300554
1.07,1.03,42.17479009
1.07,1.04,41.79056696
1.07,1.05,41.40733278
1.07,1.06,41.02472528
1.08,0.01,41.02940708
1.08,0.02,41.41688619
1.08,0.03,41.80586797
1.08,0.04,42.19632341
1.08,0.05,42.58821757
1.08,0.06,42.98151135
1.08,0.07,43.37616272
1.08,0.08,43.77212734
1.08,0.09,44.17196729
1.08,0.1,44.57432453
1.08,0.11,44.97786302
1.08,0.12,45.3825314
1.08,0.13,45.78827677
1.08,0.14,46.19504473
1.08,0.15,46.6027793
1.08,0.16,47.01142284
1.08,0.17,47.42091598
1.08,0.18,47.83119747
1.08,0.19,48.24220404
1.08,0.2,48.65387016
1.08,0.21,49.06612772
1.08,0.22,49.47890553
1.08,0.23,49.89212856
1.08,0.24,50.30571674
1.08,0.25,50.71958276
1.08,0.26,51.13362806
1.08,0.27,51.5477347
1.08,0.28,51.96174647
1.08,0.29,52.3754173
1.08,0.3,52.78822228
1.08,0.31,53.19808252
1.08,0.32,53.53926984
1.08,0.33,53.95213111
1.08,0.34,54.34879865
1.08,0.35,54.57106789
1.08,0.36,54.06009416
1.08,0.37,53.37477163
1.08,0.38,52.66168836
1.08,0.39,51.93640387
1.08,0.4,51.2033512
1.08,0.41,50.46444937
1.08,0.42,49.72075217
1.08,0.43,48.9729332
1.08,0.44,48.22145952
1.08,0.45,47.46665445
1.08,0.46,46.7087168
1.08,0.47,45.94776334
1.08,0.48,45.18402281
1.08,0.49,44.41815085
1.08,0.5,43.65407449
1.08,0.51,42.90793016
1.08,0.52,42.15698488
1.08,0.53,41.40246718
1.08,0.54,40.64345072
1.08,0.55,41.40562971
1.08,0.56,42.16744575
1.08,0.57,42.92867807
1.08,0.58,43.68904909
1.08,0.59,44.45354055
1.08,0.6,45.21819913
1.08,0.61,45.95077791
1.08,0.62,46.71444913
1.08,0.63,47.47605769
1.08,0.64,48.23526717
1.08,0.65,48.99173088
1.08,0.66,49.74506942
1.08,0.67,50.49484055
1.08,0.68,51.2404626
1.08,0.69,51.9809851
1.08,0.7,52.71420934
1.08,0.71,53.43131765
1.08,0.72,54.05695924
1.08,0.73,54.22259034
1.08,0.74,54.01055953
1.08,0.75,53.6924911
1.08,0.76,53.33631189
1.08,0.77,52.9617863
1.08,0.78,52.57681873
1.08,0.79,52.18527359
1.08,0.8,51.78930762
1.08,0.81,51.39024263
1.08,0.82,50.98894314
1.08,0.83,50.58599355
1.08,0.84,50.18177137
1.08,0.85,49.77639298
1.08,0.86,49.36908744
1.08,0.87,48.96306411
1.08,0.88,48.55946602
1.08,0.89,48.15558358
1.08,0.9,47.75165417
1.08,0.91,47.34787378
1.08,0.92,46.94440777
1.08,0.93,46.5414018
1.08,0.94,46.13898309
1.08,0.95,45.73726728
1.08,0.96,45.33636167
1.08,0.97,44.93636284
1.08,0.98,44.53736289
1.08,0.99,44.1394476
1.08,1,43.74425575
1.08,1.01,43.35257726
1.08,1.02,42.96217446
1.08,1.03,42.57307831
1.08,1.04,42.18528062
1.08,1.05,41.79870785
1.08,1.06,41.41317347
1.08,1.07,41.02831008
1.09,0.01,41.02655343
1.09,0.02,41.41625206
1.09,0.03,41.80750696
1.09,0.04,42.20029009
1.09,0.05,42.5945674
1.09,0.06,42.99030069
1.09,0.07,43.38744878
1.09,0.08,43.78596819
1.09,0.09,44.18581359
1.09,0.1,44.58693796
1.09,0.11,44.98929279
1.09,0.12,45.39282808
1.09,0.13,45.79962244
1.09,0.14,46.20930193
1.09,0.15,46.6200128
1.09,0.16,47.03169837
1.09,0.17,47.44430023
1.09,0.18,47.85775814
1.09,0.19,48.27200988
1.09,0.2,48.68699101
1.09,0.21,49.10263461
1.09,0.22,49.51887082
1.09,0.23,49.93562619
1.09,0.24,50.35282259
1.09,0.25,50.77037537
1.09,0.26,51.18819002
1.09,0.27,51.60615562
1.09,0.28,52.02413033
1.09,0.29,52.44190416
1.09,0.3,52.85907739
1.09,0.31,53.27443557
1.09,0.32,53.62332746
1.09,0.33,54.0338494
1.09,0.34,54.44383899
1.09,0.35,54.79219689
1.09,0.36,54.54389162
1.09,0.37,53.87783794
1.09,0.38,53.16364163
1.09,0.39,52.43329409
1.09,0.4,51.69373895
1.09,0.41,50.94761425
1.09,0.42,50.19625593
1.09,0.43,49.44047394
1.09,0.44,48.68081596
1.09,0.45,47.91766707
1.09,0.46,47.15128191
1.09,0.47,46.38180403
1.09,0.48,45.60937256
1.09,0.49,44.84156487
1.09,0.5,44.0724259
1.09,0.51,43.31088873
1.09,0.52,42.55246061
1.09,0.53,41.78997659
1.09,0.54,41.0236462
1.09,0.55,41.02456273
1.09,0.56,41.79659793
1.09,0.57,42.56816419
1.09,0.58,43.33901059
1.09,0.59,44.10882357
1.09,0.6,44.87713477
1.09,0.61,45.6428546
1.09,0.62,46.38610055
1.09,0.63,47.15883496
1.09,0.64,47.92933524
1.09,0.65,48.69726208
1.09,0.66,49.46225529
1.09,0.67,50.22391092
1.09,0.68,50.98173734
1.09,0.69,51.73503394
1.09,0.7,52.48250139
1.09,0.71,53.22049871
1.09,0.72,53.92952643
1.09,0.73,54.43056663
1.09,0.74,54.39964608
1.09,0.75,54.13014622
1.09,0.76,53.7912116
1.09,0.77,53.42369614
1.09,0.78,53.04133772
1.09,0.79,52.65015345
1.09,0.8,52.25326105
1.09,0.81,51.85247297
1.09,0.82,51.44893155
1.09,0.83,51.0433974
1.09,0.84,50.63638683
1.09,0.85,50.22821218
1.09,0.86,49.81885265
1.09,0.87,49.40695142
1.09,0.88,48.99920309
1.09,0.89,48.5921263
1.09,0.9,48.18487148
1.09,0.91,47.77766511
1.09,0.92,47.37069442
1.09,0.93,46.96412023
1.09,0.94,46.55808312
1.09,0.95,46.15270698
1.09,0.96,45.74810572
1.09,0.97,45.34662907
1.09,0.98,44.94775235
1.09,0.99,44.54992951
1.09,1,44.15324444
1.09,1.01,43.75777327
1.09,1.02,43.36358514
1.09,1.03,42.97073185
1.09,1.04,42.57924376
1.09,1.05,42.18911148
1.09,1.06,41.80025673
1.09,1.07,41.41249165
1.09,1.08,41.02544295
1.1,0.01,41.01732678
1.1,0.02,41.4091762
1.1,0.03,41.80263504
1.1,0.04,42.19767622
1.1,0.05,42.59426661
1.1,0.06,42.99236891
1.1,0.07,43.39194279
1.1,0.08,43.79294565
1.1,0.09,44.19533301
1.1,0.1,44.59905875
1.1,0.11,45.0040752
1.1,0.12,45.41033327
1.1,0.13,45.81778236
1.1,0.14,46.2263704
1.1,0.15,46.63604379
1.1,0.16,47.04674732
1.1,0.17,47.45994441
1.1,0.18,47.87650302
1.1,0.19,48.29392382
1.1,0.2,48.71214348
1.1,0.21,49.13109626
1.1,0.22,49.5507136
1.1,0.23,49.97092357
1.1,0.24,50.39164986
1.1,0.25,50.81281025
1.1,0.26,51.23431384
1.1,0.27,51.65605563
1.1,0.28,52.07790524
1.1,0.29,52.4996794
1.1,0.3,52.92106014
1.1,0.31,53.34124715
1.1,0.32,53.75511384
1.1,0.33,54.10575632
1.1,0.34,54.52462488
1.1,0.35,54.91622583
1.1,0.36,54.9842171
1.1,0.37,54.3766937
1.1,0.38,53.66551657
1.1,0.39,52.93128271
1.1,0.4,52.18574875
1.1,0.41,51.4327031
1.1,0.42,50.67388862
1.1,0.43,49.91029734
1.1,0.44,49.14257636
1.1,0.45,48.37117793
1.1,0.46,47.59641427
1.1,0.47,46.82306524
1.1,0.48,46.04950794
1.1,0.49,45.27317016
1.1,0.5,44.49472415
1.1,0.51,43.71535027
1.1,0.52,42.95024927
1.1,0.53,42.17999869
1.1,0.54,41.40594182
1.1,0.55,40.62710469
1.1,0.56,41.40930244
1.1,0.57,42.19112918
1.1,0.58,42.97236471
1.1,0.59,43.75272766
1.1,0.6,44.53184531
1.1,0.61,45.30896397
1.1,0.62,46.05258684
1.1,0.63,46.82888574
1.1,0.64,47.60604931
1.1,0.65,48.38534004
1.1,0.66,49.16187753
1.1,0.67,49.93528364
1.1,0.68,50.70512161
1.1,0.69,51.47082821
1.1,0.7,52.23151843
1.1,0.71,52.98528831
1.1,0.72,53.7254515
1.1,0.73,54.40380191
1.1,0.74,54.70208144
1.1,0.75,54.53982805
1.1,0.76,54.23312341
1.1,0.77,53.87805596
1.1,0.78,53.50081212
1.1,0.79,53.11133337
1.1,0.8,52.71431538
1.1,0.81,52.31231634
1.1,0.82,51.90687601
1.1,0.83,51.49898997
1.1,0.84,51.08932987
1.1,0.85,50.67834797
