wavelength (nm),SiNx ARC,AlInP window,GaAs emitter,QD,GaAs base,AlInP BSF,Ag mirror,GaAs,Active region,Total
1167,1.1585999e-05,0,1.0447998e-06,0.00040499414,1.1176749e-05,-1.593933e-17,0.0027794392,1.2221544e-05,0.00041686565,0.0032059158
1168,1.1577323e-05,0,1.045902e-06,0.00040302021,1.1184831e-05,-1.5476362e-17,0.0027820717,1.2230729e-05,0.00041487925,0.0032064365
1169,1.2413923e-05,0,1.1239562e-06,0.00043086244,1.2015162e-05,-1.6050232e-17,0.0029892942,1.3139113e-05,0.00044358341,0.003442945
1170,1.1984561e-05,0,1.0879191e-06,0.00041519867,1.1625295e-05,-1.4908451e-17,0.0028929874,1.2713209e-05,0.00042749279,0.0033301201
1171,1.198612e-05,0,1.0913593e-06,0.00041495271,1.1657007e-05,-1.4259844e-17,0.0029015964,1.2748362e-05,0.00042726982,0.0033384477
1172,1.1836922e-05,0,1.0815048e-06,0.00040993786,1.1546327e-05,-1.3373487e-17,0.0028747854,1.2627827e-05,0.00042213092,0.0033063376
1173,8.6013581e-06,0,7.8895083e-07,0.00029831317,8.4186973e-06,-9.1516364e-18,0.0020966354,9.2076445e-06,0.00030720055,0.0024106647
1174,1.1303438e-05,0,1.0413289e-06,0.00039301144,1.1105676e-05,-1.1210627e-17,0.0027665898,1.2147001e-05,0.00040473451,0.0031802912
1175,1.1655747e-05,0,1.0790046e-06,0.00040671083,1.1500697e-05,-1.0639168e-17,0.0028658373,1.2579696e-05,0.00041885281,0.0032939444
1176,1.1286651e-05,0,1.0504554e-06,0.00039566231,1.1189295e-05,-9.3274371e-18,0.0027891011,1.2239746e-05,0.00040748005,0.0032055641
1177,8.4049344e-06,0,7.8688965e-07,0.0002963293,8.3761123e-06,-6.1528143e-18,0.0020885521,9.1629985e-06,0.00030518113,0.0024004489
1178,1.0970239e-05,0,1.0337526e-06,0.00038941273,1.0995797e-05,-6.899788e-18,0.0027427029,1.2029545e-05,0.00040104232,0.0031525573
1179,9.7187507e-06,0,9.2237001e-07,0.00034772885,9.803316e-06,-5.0176573e-18,0.0024461495,1.0725682e-05,0.00035810752,0.0028121159
1180,9.7297613e-06,0,9.3064972e-07,0.00035128817,9.8829446e-06,-3.8243356e-18,0.0024669703,1.0813591e-05,0.00036176345,0.0028366639
1181,6.6992473e-06,0,6.4627888e-07,0.00024435939,6.8568541e-06,-1.7291759e-18,0.001712303,7.5031308e-06,0.00025163702,0.00196945
1182,8.7587119e-06,0,8.5289184e-07,0.0003231582,9.0401175e-06,-9.6454308e-19,0.0022584977,9.8930067e-06,0.00033276761,0.0025985426
1183,8.0790821e-06,0,7.948026e-07,0.00030189997,8.4155479e-06,4.2407789e-19,0.002103443,9.2103482e-06,0.00031086039,0.0024210912
1184,7.5348779e-06,0,7.4961815e-07,0.0002855528,7.928138e-06,1.7449523e-18,0.001982607,8.6777543e-06,0.00029400953,0.0022830239
1185,8.4477812e-06,0,8.5082819e-07,0.00032514697,8.9875805e-06,3.6270674e-18,0.0022487499,9.8384067e-06,0.00033475236,0.0025907789
1186,7.7148494e-06,0,7.8756062e-07,0.00030203024,8.3083147e-06,5.0024384e-18,0.0020799927,9.0958738e-06,0.00031092792,0.0023976566
1187,5.4156512e-06,0,5.6111122e-07,0.00021600715,5.9109879e-06,4.8303751e-18,0.0014807407,6.4720983e-06,0.0002223511,0.0017078877
1188,6.3725323e-06,0,6.7113516e-07,0.00025941297,7.0591562e-06,7.4157184e-18,0.001769553,7.7302905e-06,0.00026700616,0.0020422855
1189,6.70817e-06,0,7.1936083e-07,0.00027924453,7.5538006e-06,9.8502086e-18,0.0018949269,8.2731608e-06,0.0002873885,0.002188434
1190,6.114614e-06,0,6.689685e-07,0.00026084054,7.0119458e-06,1.1078112e-17,0.0017603902,7.6809139e-06,0.00026841806,0.0020344701
1191,6.0858399e-06,0,6.8080897e-07,0.00026667392,7.1220272e-06,1.3394506e-17,0.0017895675,7.802836e-06,0.00027438854,0.0020696764
1192,5.4651332e-06,0,6.2675763e-07,0.00024664404,6.542547e-06,1.4455288e-17,0.0016455074,7.1693047e-06,0.00025374754,0.001904468
1193,5.2481386e-06,0,6.1888556e-07,0.00024467986,6.4452633e-06,1.6560797e-17,0.0016227109,7.064149e-06,0.00025169369,0.0018794817
1194,4.6312461e-06,0,5.6357502e-07,0.0002238328,5.854216e-06,1.7356451e-17,0.0014755739,6.4177912e-06,0.0002302173,0.0017103303
1195,4.1109006e-06,0,5.1840833e-07,0.00020680203,5.3699086e-06,1.825812e-17,0.0013551931,5.8883172e-06,0.00021267012,0.0015719387
1196,4.1481893e-06,0,5.4484919e-07,0.00021824678,5.6263389e-06,2.1835069e-17,0.0014218697,6.1711884e-06,0.00022440602,0.0016504259
1197,3.4164576e-06,0,4.7028111e-07,0.000189076,4.8397337e-06,2.1360939e-17,0.0012249577,5.3100151e-06,0.00019438185,0.0014227772
1198,2.5766344e-06,0,3.7455403e-07,0.00015105903,3.8400096e-06,1.9224008e-17,0.00097358507,4.2145637e-06,0.00015527321,0.0011314526
1199,2.7984937e-06,0,4.3375685e-07,0.00017534288,4.4282653e-06,2.5099146e-17,0.0011248786,4.8620221e-06,0.0001802049,0.001307882
1200,2.3793452e-06,0,3.9813564e-07,0.00016114864,4.0455223e-06,2.5932011e-17,0.0010298647,4.4436577e-06,0.00016558924,0.0011977895
